clusters_final,storm_duration,discharges_per_minute,magnitude_mean,magnitude_max,area,discharges_per_sqkm,distance_centroid,distance_polygon,distance_max,distance_min,line,label
901.0,2.5264999999999986,1.5832178903621619,25.5,38.0,25.83730625,0.15481490064390904,22.11420681,19.33652808,26.981773020000002,19.33652808,2,0.0
902.0,27.142333333333333,2.57899713854127,36.08571428571429,130.0,341.27439860000004,0.20511353997592244,13.867550130000001,6.711899064,23.337859269999996,7.0150216489999995,2,0.0
903.0,69.39571666666667,1.1095785690903592,37.02597402597402,145.0,405.0147328,0.19011654086673263,21.92209952,12.07159102,29.538039400000002,12.07159102,2,1.0
904.0,36.134116666667296,2.324672850726904,21.916666666666668,87.0,591.7524611,0.14195124739127174,18.454659180000004,2.297397216,27.105696160000004,2.297397216,2,0.0
905.0,14.491666666666333,1.5181138585394254,26.454545454545453,76.0,166.4304438,0.13218735405427068,20.86543103,11.884261570000001,28.42370401,11.884261570000001,2,0.0
906.0,5.37166666666667,0.9308098045299406,23.6,57.0,17.982517559999998,0.27804783080662265,13.421635120000001,5.670144631,18.040420159999996,5.670144631,2,0.0
907.0,21.559949999999958,0.6493521552693781,19.357142857142858,40.0,30.702748070000002,0.4559852417145538,16.94684221,14.273408519999998,19.393041280000002,14.273408519999998,2,0.0
908.0,75.6395,0.7667951268847626,21.24137931034483,58.0,150.0891205,0.38643707023388146,24.6086988,18.02873457,29.91408333,18.02873457,2,0.0
909.0,5.688049999999976,1.230650222835599,34.714285714285715,72.0,50.39517866,0.13890217648054667,6.54335665,1.498983778,12.51591092,1.498983778,2,0.0
910.0,37.89283333333333,1.8209248010837584,45.768115942028984,212.0,298.1249547,0.2314465760487376,10.7985127,0.0,22.43586945,0.07987095672,2,0.0
911.0,10.669116666666469,1.2184701326414316,45.61538461538461,84.0,61.005108310000004,0.21309690876934367,10.00143914,4.706974518,13.79794467,4.706974518,2,0.0
912.0,21.8902333333333,1.0506968861303458,35.17391304347826,89.0,124.6125943,0.18457203406445732,6.763885032999999,1.667917794,13.80703529,1.768219381,2,0.0
913.0,8.70094999999992,0.6895798734620995,25.166666666666668,36.0,6.211402202,0.9659654623666245,28.521836330000003,26.9862903,29.58731038,26.9862903,2,0.0
914.0,12.572400000000073,0.5567751582832203,41.857142857142854,120.0,11.9025979,0.5881069039558162,14.856404719999999,12.90429393,16.79340681,12.90429393,2,0.0
915.0,3.835116666666666,1.8252378241426817,45.714285714285715,152.0,30.28857859,0.23111021797210063,7.646324454,3.422183905,12.95945351,3.422183905,2,1.0
916.0,34.56850000000031,2.4010298393045475,22.048192771084338,87.0,591.7524611,0.1402613515889947,18.454659180000004,2.297397216,27.105696160000004,2.297397216,2,0.0
917.0,14.491666666666333,1.5181138585394254,26.454545454545453,76.0,166.4304438,0.13218735405427068,20.86543103,11.884261570000001,28.42370401,11.884261570000001,2,0.0
918.0,5.37166666666667,0.9308098045299406,23.6,57.0,17.982517559999998,0.27804783080662265,13.421635120000001,5.670144631,18.040420159999996,5.670144631,2,0.0
919.0,21.559949999999958,0.6493521552693781,19.357142857142858,40.0,30.702748070000002,0.4559852417145538,16.94684221,14.273408519999998,19.393041280000002,14.273408519999998,2,0.0
920.0,75.6395,0.7667951268847626,21.24137931034483,58.0,150.0891205,0.38643707023388146,24.6086988,18.02873457,29.91408333,18.02873457,2,0.0
921.0,5.688049999999976,1.230650222835599,34.714285714285715,72.0,50.39517866,0.13890217648054667,6.54335665,1.498983778,12.51591092,1.498983778,2,0.0
922.0,37.89283333333333,1.8209248010837584,45.768115942028984,212.0,298.1249547,0.2314465760487376,10.7985127,0.0,22.43586945,0.07987095672,2,0.0
